Sourec airport IATA,Soure airport ID,Source Country,Source City,Cource airport name,Source Lat,Source Long,source timezone,source DST,Destination Airport IATA,Destination Airport ID,Destination Country,Destination city,Desitination Airport name,Destination Lat,Destination Long,Destination timezone,Destination DST,Distance
TPE,2276,Taiwan,Taipei,Taiwan Taoyuan International Airport,25.0777,121.233002,8,U,NGO,3942,Japan,Nagoya,Chubu Centrair International Airport,34.85839844,136.8049927,9,U,
TPE,2276,Taiwan,Taipei,Taiwan Taoyuan International Airport,25.0777,121.233002,8,U,NRT,2279,Japan,Tokyo,Narita International Airport,35.76470184,140.3860016,9,U,
TSA,2275,Taiwan,Taipei,Taipei Songshan Airport,25.06940079,121.552002,8,U,HND,2359,Japan,Tokyo,Tokyo Haneda International Airport,35.552299,139.779999,9,U,
TSN,3368,China,Tianjin,Tianjin Binhai International Airport,39.12440109,117.3460007,8,U,NGO,3942,Japan,Nagoya,Chubu Centrair International Airport,34.85839844,136.8049927,9,U,
UBJ,2296,Japan,Yamaguchi,Yamaguchi Ube Airport,33.93000031,131.279007,9,U,HND,2359,Japan,Tokyo,Tokyo Haneda International Airport,35.552299,139.779999,9,U,
VVO,2934,Russia,Vladivostok,Vladivostok International Airport,43.39899826,132.147995,10,N,NRT,2279,Japan,Tokyo,Narita International Airport,35.76470184,140.3860016,9,U,
WUH,3376,China,Wuhan,Wuhan Tianhe International Airport,30.7838,114.208,8,U,PVG,3406,China,Shanghai,Shanghai Pudong International Airport,31.14340019,121.8050003,8,U,
XIY,3379,China,Xi'an,Xi'an Xianyang International Airport,34.447102,108.751999,8,U,PVG,3406,China,Shanghai,Shanghai Pudong International Airport,31.14340019,121.8050003,8,U,
YNT,3392,China,Yantai,Yantai Laishan Airport,37.40169907,121.3720016,8,U,KIX,3992,Japan,Osaka,Kansai International Airport,34.4272995,135.2440033,9,U,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,
SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,
FNJ,3377,North Korea,Pyongyang,Pyongyang Sunan International Airport,39.224098,125.669998,8.5,U,KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,
FNJ,3377,North Korea,Pyongyang,Pyongyang Sunan International Airport,39.224098,125.669998,8.5,U,PEK,3364,China,Beijing,Beijing Capital International Airport,40.08010101,116.5849991,8,U,
FNJ,3377,North Korea,Pyongyang,Pyongyang Sunan International Airport,39.224098,125.669998,8.5,U,SHE,4144,China,Shenyang,Taoxian Airport,41.63980103,123.4830017,8,U,
FNJ,3377,North Korea,Pyongyang,Pyongyang Sunan International Airport,39.224098,125.669998,8.5,U,VVO,2934,Russia,Vladivostok,Vladivostok International Airport,43.39899826,132.147995,10,N,
KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,FNJ,3377,North Korea,Pyongyang,Pyongyang Sunan International Airport,39.224098,125.669998,8.5,U,
PEK,3364,China,Beijing,Beijing Capital International Airport,40.08010101,116.5849991,8,U,FNJ,3377,North Korea,Pyongyang,Pyongyang Sunan International Airport,39.224098,125.669998,8.5,U,
SHE,4144,China,Shenyang,Taoxian Airport,41.63980103,123.4830017,8,U,FNJ,3377,North Korea,Pyongyang,Pyongyang Sunan International Airport,39.224098,125.669998,8.5,U,
VVO,2934,Russia,Vladivostok,Vladivostok International Airport,43.39899826,132.147995,10,N,FNJ,3377,North Korea,Pyongyang,Pyongyang Sunan International Airport,39.224098,125.669998,8.5,U,
AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,FKQ,3257,Indonesia,Fak Fak,Fakfak Airport,-2.920190096,132.2669983,9,N,
AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,LUV,6212,Indonesia,Langgur-Kei Islands,Dumatumbun Airport,-5.66162014,132.7310028,9,N,
AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,MKW,3260,Indonesia,Manokwari,Rendani Airport,-0.891833007,134.048996,9,N,
AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,NBX,3242,Indonesia,Nabire,Nabire Airport,-3.36818,135.496002,9,N,
AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,SOQ,3261,Indonesia,Sorong,Dominique Edward Osok Airport,-0.894,131.287,9,N,
AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,SUB,3928,Indonesia,Surabaya,Juanda International Airport,-7.379829884,112.7870026,7,N,
AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,UPG,3240,Indonesia,Ujung Pandang,Hasanuddin International Airport,-5.061629772,119.5540009,8,N,
BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,
BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,
BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,
BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,SRG,3901,Indonesia,Semarang,Achmad Yani Airport,-6.97273,110.375,7,N,
BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,SUB,3928,Indonesia,Surabaya,Juanda International Airport,-7.379829884,112.7870026,7,N,
BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,
BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,
BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,
BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,
BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,
BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,PKU,3273,Indonesia,Pekanbaru,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,0.460786015,101.4449997,7,N,
BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,SUB,3928,Indonesia,Surabaya,Juanda International Airport,-7.379829884,112.7870026,7,N,
BEJ,6209,Indonesia,Tanjung Redep-Borneo Island,Kalimarau Airport,2.1555,117.431999,8,N,BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,
BKS,3288,Indonesia,Bengkulu,Fatmawati Soekarno Airport,-3.8637,102.338997,7,N,BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,
BKS,3288,Indonesia,Bengkulu,Fatmawati Soekarno Airport,-3.8637,102.338997,7,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
BMU,3924,Indonesia,Bima,Muhammad Salahuddin Airport,-8.539649963,118.6869965,8,N,DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,BEJ,6209,Indonesia,Tanjung Redep-Borneo Island,Kalimarau Airport,2.1555,117.431999,8,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,MDC,3250,Indonesia,Manado,Sam Ratulangi Airport,1.54926002,124.9260025,8,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,PLW,3249,Indonesia,Palu,Mutiara Airport,-0.918542027,119.9100037,8,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,SRG,3901,Indonesia,Semarang,Achmad Yani Airport,-6.97273,110.375,7,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,SUB,3928,Indonesia,Surabaya,Juanda International Airport,-7.379829884,112.7870026,7,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,TRK,3920,Indonesia,Taraken,Juwata Airport,3.326667,117.569444,8,N,
BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,UPG,3240,Indonesia,Ujung Pandang,Hasanuddin International Airport,-5.061629772,119.5540009,8,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,BKS,3288,Indonesia,Bengkulu,Fatmawati Soekarno Airport,-3.8637,102.338997,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,DJB,3287,Indonesia,Jambi,Sultan Thaha Airport,-1.638020039,103.6439972,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,NTX,6225,Indonesia,Ranai-Natuna Besar Island,Ranai Airport,3.90871,108.388,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,PDG,8807,Indonesia,Padang,Minangkabau International Airport,-0.786917,100.280998,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,PGK,3905,Indonesia,Pangkal Pinang,Pangkal Pinang (Depati Amir) Airport,-2.162199974,106.1389999,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,PKU,3273,Indonesia,Pekanbaru,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,0.460786015,101.4449997,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,PLM,3289,Indonesia,Palembang,Sultan Mahmud Badaruddin II Airport,-2.898250103,104.6999969,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,PNK,3284,Indonesia,Pontianak,Supadio Airport,-0.150711,109.4039993,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,SRG,3901,Indonesia,Semarang,Achmad Yani Airport,-6.97273,110.375,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,SUB,3928,Indonesia,Surabaya,Juanda International Airport,-7.379829884,112.7870026,7,N,
BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,TKG,6223,Indonesia,Bandar Lampung-Sumatra Island,Radin Inten II (Branti) Airport,-5.240556,105.175556,7,N,
BTJ,3294,Indonesia,Banda Aceh,Sultan Iskandar Muda International Airport,5.522872024,95.42063713,7,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
BXB,3259,Indonesia,Babo,Babo Airport,-2.532239914,133.4389954,9,N,SOQ,3261,Indonesia,Sorong,Dominique Edward Osok Airport,-0.894,131.287,9,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,AMQ,3256,Indonesia,Ambon,"Pattimura Airport, Ambon",-3.710259914,128.0890045,9,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,BKS,3288,Indonesia,Bengkulu,Fatmawati Soekarno Airport,-3.8637,102.338997,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,BTJ,3294,Indonesia,Banda Aceh,Sultan Iskandar Muda International Airport,5.522872024,95.42063713,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,DJB,3287,Indonesia,Jambi,Sultan Thaha Airport,-1.638020039,103.6439972,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,DJJ,3244,Indonesia,Jayapura,Sentani International Airport,-2.576950073,140.5160065,9,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,KDI,3890,Indonesia,Kendari,Wolter Monginsidi Airport,-4.081610203,122.4179993,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,KUL,3304,Malaysia,Kuala Lumpur,Kuala Lumpur International Airport,2.745579958,101.7099991,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,LOP,8401,Indonesia,Praya,Lombok International Airport,-8.757322,116.276675,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,MDC,3250,Indonesia,Manado,Sam Ratulangi Airport,1.54926002,124.9260025,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,PDG,8807,Indonesia,Padang,Minangkabau International Airport,-0.786917,100.280998,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,PGK,3905,Indonesia,Pangkal Pinang,Pangkal Pinang (Depati Amir) Airport,-2.162199974,106.1389999,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,PKU,3273,Indonesia,Pekanbaru,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,0.460786015,101.4449997,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,PKY,3911,Indonesia,Palangkaraya,Tjilik Riwut Airport,-2.225130081,113.9430008,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,PLM,3289,Indonesia,Palembang,Sultan Mahmud Badaruddin II Airport,-2.898250103,104.6999969,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,PLW,3249,Indonesia,Palu,Mutiara Airport,-0.918542027,119.9100037,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,PNK,3284,Indonesia,Pontianak,Supadio Airport,-0.150711,109.4039993,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,SIN,3316,Singapore,Singapore,Singapore Changi Airport,1.35019,103.994003,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,SOC,3929,Indonesia,Solo City,Adi Sumarmo Wiryokusumo Airport,-7.516089916,110.7570038,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,SRG,3901,Indonesia,Semarang,Achmad Yani Airport,-6.97273,110.375,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,SUB,3928,Indonesia,Surabaya,Juanda International Airport,-7.379829884,112.7870026,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,TKG,6223,Indonesia,Bandar Lampung-Sumatra Island,Radin Inten II (Branti) Airport,-5.240556,105.175556,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,TNJ,3906,Indonesia,Tanjung Pinang,Raja Haji Fisabilillah International Airport,0.922683001,104.5319977,7,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,TRK,3920,Indonesia,Taraken,Juwata Airport,3.326667,117.569444,8,N,
CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,UPG,3240,Indonesia,Ujung Pandang,Hasanuddin International Airport,-5.061629772,119.5540009,8,N,
DJB,3287,Indonesia,Jambi,Sultan Thaha Airport,-1.638020039,103.6439972,7,N,BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,
DJB,3287,Indonesia,Jambi,Sultan Thaha Airport,-1.638020039,103.6439972,7,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
DJJ,3244,Indonesia,Jayapura,Sentani International Airport,-2.576950073,140.5160065,9,N,MKQ,3246,Indonesia,Merauke,Mopah Airport,-8.520290375,140.4179993,9,N,
DJJ,3244,Indonesia,Jayapura,Sentani International Airport,-2.576950073,140.5160065,9,N,NBX,3242,Indonesia,Nabire,Nabire Airport,-3.36818,135.496002,9,N,
DJJ,3244,Indonesia,Jayapura,Sentani International Airport,-2.576950073,140.5160065,9,N,UPG,3240,Indonesia,Ujung Pandang,Hasanuddin International Airport,-5.061629772,119.5540009,8,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,BMU,3924,Indonesia,Bima,Muhammad Salahuddin Airport,-8.539649963,118.6869965,8,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,KOE,3916,Indonesia,Kupang,El Tari Airport,-10.17160034,123.6709976,8,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,LBJ,3917,Indonesia,Labuhan Bajo,Komodo Airport,-8.48666,119.889,8,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,LOP,8401,Indonesia,Praya,Lombok International Airport,-8.757322,116.276675,8,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,MLG,3894,Indonesia,Malang,Abdul Rachman Saleh Airport,-7.926559925,112.7149963,7,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,MOF,3913,Indonesia,Maumere,Maumere(Wai Oti) Airport,-8.640649796,122.2369995,8,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,SRG,3901,Indonesia,Semarang,Achmad Yani Airport,-6.97273,110.375,7,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,SUB,3928,Indonesia,Surabaya,Juanda International Airport,-7.379829884,112.7870026,7,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,TMC,6204,Indonesia,Waikabubak-Sumba Island,Tambolaka Airport,-9.40972,119.244003,8,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,UPG,3240,Indonesia,Ujung Pandang,Hasanuddin International Airport,-5.061629772,119.5540009,8,N,
DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,WGP,3927,Indonesia,Waingapu,Umbu Mehang Kunda Airport,-9.66922,120.302002,8,N,
ENE,3914,Indonesia,Ende,Ende (H Hasan Aroeboesman) Airport,-8.849289894,121.6610031,8,N,KOE,3916,Indonesia,Kupang,El Tari Airport,-10.17160034,123.6709976,8,N,
ENE,3914,Indonesia,Ende,Ende (H Hasan Aroeboesman) Airport,-8.849289894,121.6610031,8,N,LBJ,3917,Indonesia,Labuhan Bajo,Komodo Airport,-8.48666,119.889,8,N,
FKQ,3257,Indonesia,Fak Fak,Fakfak Airport,-2.920190096,132.2669983,9,N,KNG,3258,Indonesia,Kaimana,Kaimana Airport,-3.644520044,133.6959991,9,N,
FKQ,3257,Indonesia,Fak Fak,Fakfak Airport,-2.920190096,132.2669983,9,N,MKW,3260,Indonesia,Manokwari,Rendani Airport,-0.891833007,134.048996,9,N,
FKQ,3257,Indonesia,Fak Fak,Fakfak Airport,-2.920190096,132.2669983,9,N,SOQ,3261,Indonesia,Sorong,Dominique Edward Osok Airport,-0.894,131.287,9,N,
GTO,3247,Indonesia,Gorontalo,Jalaluddin Airport,0.637118995,122.8499985,8,N,MDC,3250,Indonesia,Manado,Sam Ratulangi Airport,1.54926002,124.9260025,8,N,
GTO,3247,Indonesia,Gorontalo,Jalaluddin Airport,0.637118995,122.8499985,8,N,UPG,3240,Indonesia,Ujung Pandang,Hasanuddin International Airport,-5.061629772,119.5540009,8,N,
JED,2072,Saudi Arabia,Jeddah,King Abdulaziz International Airport,21.6796,39.156502,3,U,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,BDJ,3908,Indonesia,Banjarmasin,Syamsudin Noor Airport,-3.442359924,114.7630005,8,N,
JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,BDO,3896,Indonesia,Bandung,Husein Sastranegara International Airport,-6.900629997,107.5759964,7,N,
JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,BPN,3919,Indonesia,Balikpapan,Sultan Aji Muhamad Sulaiman Airport,-1.268270016,116.8939972,8,N,
JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,BTH,3903,Indonesia,Batam,Hang Nadim International Airport,1.121029973,104.1190033,7,N,
JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,CGK,3275,Indonesia,Jakarta,Soekarno-Hatta International Airport,-6.12556982,106.6559982,7,N,
JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,DPS,3940,Indonesia,Denpasar,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,8,N,
JOG,3898,Indonesia,Yogyakarta,Adi Sutjipto International Airport,-7.788179874,110.4319992,7,N,LOP,8401,Indonesia,Praya,Lombok International Airport,-8.757322,116.276675,8,N,
